CharacterID,CharacterName,Description
5413,Elmer Creelman,Elmer Creelman is a wise assassin who fights against corruption in the kingdom.
5414,Hannis Sonnenschein,Hannis Sonnenschein is a quiet spy who is haunted by old memories.
5415,Tanner Nunson,Tanner Nunson is a cunning ranger who owes a debt to a powerful clan.
5416,Bond Currum,Bond Currum is a reckless healer who owes a debt to a powerful clan.
5417,Duncan Sherbrook,Duncan Sherbrook is a stubborn scholar who owes a debt to a powerful clan.
5418,Raymund Van de Vlies,Raymund Van de Vlies is a reckless mage who hunts ancient relics.
5419,Pearla Eagle,Pearla Eagle is a stubborn hunter who searches for a lost sibling.
5420,Dennet Duham,Dennet Duham is a pragmatic scout who works as a double agent.
5421,Dela Keelan,Dela Keelan is a fearless assassin who hides a dangerous secret.
5422,Kay Jewers,Kay Jewers is a idealistic hunter who guards an ancient artifact.
5423,Brett Nunson,Brett Nunson is a charismatic scholar who works as a double agent.
5424,Gwendolen Van de Vlies,Gwendolen Van de Vlies is a fearless hunter who guards an ancient artifact.
5425,Kristina Daynter,Kristina Daynter is a ruthless assassin who hides a dangerous secret.
5426,Hannis Froggatt,Hannis Froggatt is a mysterious scholar who is haunted by old memories.
5427,Lezlie McNickle,Lezlie McNickle is a cunning inventor who tries to keep the team together.
5428,Sergio Maryin,Sergio Maryin is a brilliant hunter who leads a rebel group in the shadows.
5429,Nyssa Johann,Nyssa Johann is a charismatic strategist who tries to keep the team together.
5430,Logan Riccardelli,Logan Riccardelli is a idealistic commander who is chased by powerful enemies.
5431,Kaleb Gooly,Kaleb Gooly is a mysterious scout who keeps breaking the rules.
5432,Nappie Maling,Nappie Maling is a reckless agent who is chased by powerful enemies.
5433,Katharine Kubczak,Katharine Kubczak is a enigmatic warrior who works as a double agent.
5434,Angele Van de Vlies,Angele Van de Vlies is a loyal inventor who searches for a lost sibling.
5435,Jeffrey Kilgrove,Jeffrey Kilgrove is a ruthless scout who guards an ancient artifact.
5436,Nilson Bradnam,Nilson Bradnam is a pragmatic healer who works as a double agent.
5437,Kim Mewis,Kim Mewis is a charismatic scholar who searches for a lost sibling.
5438,Cherianne Gatley,Cherianne Gatley is a loyal hunter who searches for a lost sibling.
5439,Taffy Currum,Taffy Currum is a wise scout who protects a forgotten city.
5440,Clary Blakeney,Clary Blakeney is a pragmatic commander who is chased by powerful enemies.
5441,Cherianne Elkin,Cherianne Elkin is a quiet alchemist who seeks redemption for past mistakes.
5442,Nadeen Arguile,Nadeen Arguile is a cold-blooded ranger who protects a forgotten city.
5443,Bond Goulthorp,Bond Goulthorp is a cunning spy who fights against corruption in the kingdom.
5444,Alexina Kornilyev,Alexina Kornilyev is a pragmatic ranger who searches for a lost sibling.
5445,Gus Getcliff,Gus Getcliff is a idealistic strategist who hides a dangerous secret.
5446,Pren Lemery,Pren Lemery is a wise captain who owes a debt to a powerful clan.
5447,Jeffrey Ritchley,Jeffrey Ritchley is a brilliant agent who seeks redemption for past mistakes.
5448,Ardella Hort,Ardella Hort is a loyal strategist who guards an ancient artifact.
5449,Arvy Sheilds,Arvy Sheilds is a ruthless commander who seeks redemption for past mistakes.
5450,Nert Dedam,Nert Dedam is a cunning spy who fights against corruption in the kingdom.
5451,Alexina Kleinerman,Alexina Kleinerman is a enigmatic scout who protects a forgotten city.
5452,Nyssa Arthey,Nyssa Arthey is a loyal alchemist who guards an ancient artifact.
5453,Domini Ciraldo,Domini Ciraldo is a cunning assassin who seeks redemption for past mistakes.
5454,Ardella Dummett,Ardella Dummett is a charismatic scholar who is chased by powerful enemies.
5455,Nicky Heaton,Nicky Heaton is a brilliant scout who leads a rebel group in the shadows.
5456,Allissa Charpling,Allissa Charpling is a loyal strategist who fights against corruption in the kingdom.
5457,Alon Tippin,Alon Tippin is a charismatic strategist who owes a debt to a powerful clan.
5458,Agatha Creelman,Agatha Creelman is a mysterious alchemist who owes a debt to a powerful clan.
5459,Georgine Inglefield,Georgine Inglefield is a cold-blooded warrior who hides a dangerous secret.
5460,Mari Kersaw,Mari Kersaw is a quiet strategist who protects a forgotten city.
5461,Odette Johann,Odette Johann is a pragmatic strategist who works as a double agent.
5462,Mari Greatorex,Mari Greatorex is a stubborn hunter who is chased by powerful enemies.
5463,Bucky Wedgbrow,Bucky Wedgbrow is a cold-blooded scout who guards an ancient artifact.
5464,Chrissy Shippam,Chrissy Shippam is a fearless healer who works as a double agent.
5465,Nat Arthey,Nat Arthey is a cold-blooded inventor who protects a forgotten city.
5466,Sonnie Shippam,Sonnie Shippam is a brilliant warrior who hides a dangerous secret.
5467,Mikaela Gainsbury,Mikaela Gainsbury is a cunning warrior who owes a debt to a powerful clan.
5468,Tristam Nise,Tristam Nise is a enigmatic captain who owes a debt to a powerful clan.
5469,Ermanno Turfin,Ermanno Turfin is a ruthless scholar who tries to keep the team together.
5470,Fitz Lowrie,Fitz Lowrie is a wise mage who is haunted by old memories.
5471,Harwilll Johann,Harwilll Johann is a pragmatic guardian who leads a rebel group in the shadows.
5472,Taffy Lowrie,Taffy Lowrie is a cunning mage who is chased by powerful enemies.
5473,Brett Needs,Brett Needs is a ruthless agent who researches forbidden magic.
5474,Phaidra Gainsbury,Phaidra Gainsbury is a brilliant strategist who researches forbidden magic.
5475,Donetta Drugan,Donetta Drugan is a loyal mage who fights against corruption in the kingdom.
5476,Sonnie Mugridge,Sonnie Mugridge is a reckless mage who protects a forgotten city.
5477,Bond Gatley,Bond Gatley is a reckless healer who researches forbidden magic.
5478,Carolina Dummett,Carolina Dummett is a pragmatic strategist who leads a rebel group in the shadows.
5479,Laverna Bramble,Laverna Bramble is a pragmatic guardian who seeks redemption for past mistakes.
5480,Angele Hort,Angele Hort is a loyal assassin who owes a debt to a powerful clan.
5481,Nathalia Sidery,Nathalia Sidery is a ruthless spy who hunts ancient relics.
5482,Gerhardt Nolton,Gerhardt Nolton is a fearless ranger who seeks redemption for past mistakes.
5483,Odette Makin,Odette Makin is a stubborn scholar who hunts ancient relics.
5484,Felic Kleinerman,Felic Kleinerman is a quiet assassin who hides a dangerous secret.
5485,Aurelia Kubczak,Aurelia Kubczak is a fearless scout who guards an ancient artifact.
5486,Hadrian McNickle,Hadrian McNickle is a mysterious agent who is haunted by old memories.
5487,Larissa Eagle,Larissa Eagle is a reckless scholar who researches forbidden magic.
5488,Harwilll Dedenham,Harwilll Dedenham is a mysterious mage who hunts ancient relics.
5489,Donetta Lemery,Donetta Lemery is a cunning guardian who hides a dangerous secret.
5490,Chrissy Drugan,Chrissy Drugan is a mysterious warrior who is haunted by old memories.
5491,Nadeen Quesne,Nadeen Quesne is a cold-blooded commander who owes a debt to a powerful clan.
5492,Guillaume Sonnenschein,Guillaume Sonnenschein is a cunning scholar who protects a forgotten city.
5493,Sonnie Arthey,Sonnie Arthey is a pragmatic healer who keeps breaking the rules.
5494,Kriste Djordjevic,Kriste Djordjevic is a wise scout who owes a debt to a powerful clan.
5495,Friederike Jewers,Friederike Jewers is a ruthless captain who seeks redemption for past mistakes.
5496,Luisa Kornilyev,Luisa Kornilyev is a loyal spy who researches forbidden magic.
5497,Sonnie Maryin,Sonnie Maryin is a loyal warrior who hunts ancient relics.
5498,Hadrian Needs,Hadrian Needs is a pragmatic scout who keeps breaking the rules.
5499,Erskine Kearton,Erskine Kearton is a loyal alchemist who keeps breaking the rules.
5500,Nicky Gaymer,Nicky Gaymer is a idealistic captain who protects a forgotten city.
5501,Raymund Poulglais,Raymund Poulglais is a enigmatic strategist who hunts ancient relics.
5502,Chilton Devonport,Chilton Devonport is a pragmatic guardian who tries to keep the team together.
5503,Cos Treadger,Cos Treadger is a quiet spy who hides a dangerous secret.
5504,Tristam Warwick,Tristam Warwick is a fearless mage who protects a forgotten city.
5505,Hannis Arthey,Hannis Arthey is a cunning hunter who seeks redemption for past mistakes.
5506,Bill Nunson,Bill Nunson is a enigmatic inventor who keeps breaking the rules.
5507,Elmer Maling,Elmer Maling is a brilliant ranger who protects a forgotten city.
5508,Sergio Lange,Sergio Lange is a wise alchemist who protects a forgotten city.
5509,Donetta Yves,Donetta Yves is a mysterious strategist who researches forbidden magic.
5510,Shandee Hort,Shandee Hort is a reckless scholar who hunts ancient relics.
5511,Alisha Haill,Alisha Haill is a stubborn hunter who owes a debt to a powerful clan.
5512,Mariquilla Kidby,Mariquilla Kidby is a brilliant warrior who fights against corruption in the kingdom.
5513,Kristina Yves,Kristina Yves is a mysterious agent who hides a dangerous secret.
5514,Hannis Kearton,Hannis Kearton is a quiet healer who protects a forgotten city.
5515,Clementius Quesne,Clementius Quesne is a mysterious hunter who owes a debt to a powerful clan.
5516,Ermanno Kleinerman,Ermanno Kleinerman is a wise ranger who owes a debt to a powerful clan.
5517,Aurel Sonnenschein,Aurel Sonnenschein is a idealistic scout who works as a double agent.
5518,Adria Allaker,Adria Allaker is a cold-blooded guardian who works as a double agent.
5519,Raymund Mugridge,Raymund Mugridge is a charismatic hunter who is chased by powerful enemies.
5520,Fitz Greatorex,Fitz Greatorex is a cunning alchemist who is chased by powerful enemies.
5521,Clary Sidery,Clary Sidery is a cold-blooded captain who leads a rebel group in the shadows.
5522,Jeffrey Wedgbrow,Jeffrey Wedgbrow is a stubborn captain who seeks redemption for past mistakes.
5523,Carolina Inglefield,Carolina Inglefield is a quiet commander who researches forbidden magic.
5524,Kriste Dally,Kriste Dally is a mysterious alchemist who is haunted by old memories.
5525,Duncan Ardy,Duncan Ardy is a quiet strategist who keeps breaking the rules.
5526,Bruno Turfin,Bruno Turfin is a enigmatic ranger who owes a debt to a powerful clan.
5527,Mariquilla Gleder,Mariquilla Gleder is a brilliant spy who hides a dangerous secret.
5528,Emily Doni,Emily Doni is a loyal spy who is chased by powerful enemies.
5529,Mallorie Hort,Mallorie Hort is a charismatic hunter who seeks redemption for past mistakes.
5530,Fitz McKeran,Fitz McKeran is a enigmatic assassin who researches forbidden magic.
5531,Louisette Turfin,Louisette Turfin is a wise captain who owes a debt to a powerful clan.
5532,Bucky Arthey,Bucky Arthey is a ruthless strategist who is haunted by old memories.
5533,Phaidra Renzini,Phaidra Renzini is a cold-blooded warrior who leads a rebel group in the shadows.
5534,Reyna Van de Vlies,Reyna Van de Vlies is a loyal alchemist who tries to keep the team together.
5535,Elmer Pregal,Elmer Pregal is a loyal ranger who hunts ancient relics.
5536,Alexina Nelhams,Alexina Nelhams is a enigmatic alchemist who works as a double agent.
5537,Allin Nise,Allin Nise is a cunning mage who keeps breaking the rules.
5538,Agatha Riccardelli,Agatha Riccardelli is a loyal assassin who fights against corruption in the kingdom.
5539,Donetta Lanney,Donetta Lanney is a pragmatic guardian who researches forbidden magic.
5540,Phaidra Sidery,Phaidra Sidery is a reckless scout who works as a double agent.
5541,Larissa Delahunt,Larissa Delahunt is a wise captain who researches forbidden magic.
5542,Bucky McKeran,Bucky McKeran is a quiet commander who researches forbidden magic.
5543,Allin Heaton,Allin Heaton is a enigmatic healer who is haunted by old memories.
5544,Sergio Gaymer,Sergio Gaymer is a reckless warrior who fights against corruption in the kingdom.
5545,Dennet Dumblton,Dennet Dumblton is a mysterious ranger who owes a debt to a powerful clan.
5546,Audra Dummett,Audra Dummett is a charismatic strategist who owes a debt to a powerful clan.
5547,Kala Lowrie,Kala Lowrie is a pragmatic ranger who works as a double agent.
5548,Helga Doni,Helga Doni is a pragmatic commander who fights against corruption in the kingdom.
5549,Shandee Turfin,Shandee Turfin is a cold-blooded ranger who hides a dangerous secret.
5550,Bucky Quesne,Bucky Quesne is a ruthless guardian who is haunted by old memories.
5551,Benedict Ritchley,Benedict Ritchley is a idealistic ranger who researches forbidden magic.
5552,Kim Brunelleschi,Kim Brunelleschi is a loyal spy who searches for a lost sibling.
5553,Kalila Gooly,Kalila Gooly is a reckless spy who tries to keep the team together.
5554,Norrie Treadger,Norrie Treadger is a stubborn warrior who works as a double agent.
5555,Dasya Vigne,Dasya Vigne is a cold-blooded captain who researches forbidden magic.
5556,Nathalia McBrearty,Nathalia McBrearty is a idealistic captain who hunts ancient relics.
5557,Nappie Hort,Nappie Hort is a wise alchemist who protects a forgotten city.
5558,Dennet Dowsett,Dennet Dowsett is a charismatic healer who hunts ancient relics.
5559,Allissa Duham,Allissa Duham is a fearless scholar who protects a forgotten city.
5560,Egan Allaker,Egan Allaker is a ruthless inventor who is haunted by old memories.
5561,Taffy Charpling,Taffy Charpling is a pragmatic alchemist who is chased by powerful enemies.
5562,Nappie McKeran,Nappie McKeran is a charismatic scholar who keeps breaking the rules.
5563,Aurel Froom,Aurel Froom is a enigmatic scholar who guards an ancient artifact.
5564,Katharine Devonport,Katharine Devonport is a brilliant scout who leads a rebel group in the shadows.
5565,Alisha Warwick,Alisha Warwick is a enigmatic commander who hides a dangerous secret.
5566,Nappie Perdue,Nappie Perdue is a pragmatic ranger who fights against corruption in the kingdom.
5567,Alisha Kleinerman,Alisha Kleinerman is a quiet commander who searches for a lost sibling.
5568,Deb Creelman,Deb Creelman is a charismatic mage who leads a rebel group in the shadows.
5569,Taffy Heaton,Taffy Heaton is a reckless scholar who seeks redemption for past mistakes.
5570,Mikaela Stranieri,Mikaela Stranieri is a wise mage who works as a double agent.
5571,Piggy Makin,Piggy Makin is a charismatic mage who keeps breaking the rules.
5572,Raymund Keelan,Raymund Keelan is a idealistic assassin who seeks redemption for past mistakes.
